gazette_number,gazette_type,gazette_date,decree_number,change_type,person_name,post_or_position,institution,organism,is_military_person,military_rank,is_military_post,summary
43324,Ordinaria,2026-02-26,,DESIGNACION_DIRECTOR_GENERAL,Marte Guillermo,Directora General (f) D Ó Humana 54 | V-6,,Ministerio del Poder Popular para la Defensa,NO,,SI,[OCR] MARTE GUILLERMO como Directora General (F) d Ó Humana 54 | v-6
43324,Ordinaria,2026-02-26,,DESIGNACION_ADMINISTRADOR,Erasmo Eduardo Ramos Iriza,Responsable del Manejo de los Fondos de Funcionamiento (partidas 4,CEOFANB,CEOFANB (Ministerio del Poder Popular para la Defensa),SI,Mayor General,SI,"Resolución mediante la cual se designa al ciudadano Mayor General Erasmo Eduardo Ramos Iriza, como responsable del manejo de los Fondos de Funcionamiento (Partidas 4.02 y 4.03), que se giren a la Unidad Administradora Desconcentrada sin firma, REGIÓN ESTRATÉGICA DE DEFENSA INTEGRAL ORIENTAL DEL CEOFANB."
43324,Ordinaria,2026-02-26,,DESIGNACION_DIRECTOR_GENERAL,D Erfrell Wuilender Hurtado Sojo,Director General de la Oficina de Seguridad y Transporte,,Ministerio del Poder Popular para el Turismo,NO,,NO,"Resolución mediante la cual se designa al ciudadano D Erfrell Wuilender Hurtado Sojo, como Director General de la Oficina de Seguridad y Transporte, en calidad de Encargado, del Ministerio del Poder Popular para el Turismo."
43324,Ordinaria,2026-02-26,,DESIGNACION_REPRESENTANTE,Juan Manuel Parada Serrano,Representantes Principal,,Ministerio del Poder Popular para la Educación Universitaria,NO,,NO,"se designa al ciudadano Juan Manuel Parada Serrano, como Representantes Principal"
43324,Ordinaria,2026-02-26,,DESIGNACION_REPRESENTANTE,Gustavo Armando José Giménez Acosta,Representantes Suplente,,Ministerio del Poder Popular para la Educación Universitaria,NO,,NO,"se designa al ciudadano Gustavo Armando José Giménez Acosta, como Representantes Suplente"
43324,Ordinaria,2026-02-26,,DESIGNACION_REPRESENTANTE,Leobaldo Ismael Noguera Gómez,Representantes Principal,,Ministerio del Poder Popular para la Educación Universitaria,NO,,NO,"se designa al ciudadano Leobaldo Ismael Noguera Gómez, como Representantes Principal"
43324,Ordinaria,2026-02-26,,DESIGNACION_REPRESENTANTE,César Julio Centeno Ramírez,Representantes Suplente,,Ministerio del Poder Popular para la Educación Universitaria,NO,,NO,"se designa al ciudadano César Julio Centeno Ramírez, como Representantes Suplente"
43324,Ordinaria,2026-02-26,,DESIGNACION_GERENTE,Luis Alfredo Vargas Roca,"Gerente General del Aeropuerto Nacional “stte Néstor Arías”, Ubicado en San Felipe, Estado Yaracuy",,Ministerio del Poder Popular para la Educación,NO,,NO,"Providencia mediante la cual se designa al ciudadano Luis Alfredo Vargas Roca, como Gerente General del Aeropuerto Nacional “STTE NÉSTOR ARÍAS”, ubicado en San Felipe, estado Yaracuy."
43324,Ordinaria,2026-02-26,,DESIGNACION_GERENTE,Oscar Antonio Junco,"Gerente General del Aeropuerto Internacional “mayor Buenaventura Vivas Guerrero”, Ubicado en Santo Domingo, Estado Táchira",,Ministerio del Poder Popular para la Educación,NO,,NO,"Providencia mediante la cual se designa al ciudadano Oscar Antonio Junco, como Gerente General del Aeropuerto Internacional “MAYOR BUENAVENTURA VIVAS GUERRERO”, ubicado en Santo Domingo, estado Táchira."
43324,Ordinaria,2026-02-26,,DESIGNACION_GERENTE,Jesús Rafael Aponte Villegas,"Gerente General de los Aeropuertos del Estado Anzoátegui: Aeropuerto Internacional “g/d José Antonio Anzoátegui”, Aeropuerto Nacional “anaco” y Aeropuerto “don Edmundo Barrios”",,Ministerio del Poder Popular para la Educación,NO,,NO,"Providencia mediante la cual se designa al ciudadano Jesús Rafael Aponte Villegas, como Gerente General de los aeropuertos del estado Anzoátegui: Aeropuerto Internacional “G/D JOSÉ ANTONIO ANZOÁTEGUI”, Aeropuerto Nacional “ANACO” y Aeropuerto “DON EDMUNDO BARRIOS”. MINISTERIO DEL PODER POPULAR DE ATENCIÓN DE LAS AGUAS Resoluciones mediante las cuales se otorga el beneficio de Jubilación Especial, a las ciudadanas y ciudadanos que en ellas se mencionan."
43324,Ordinaria,2026-02-26,,DESIGNACION_DIRECTOR,Jesús Omar Uzcátegui Gómez,Director en la Dirección de Seguridad,,Ministerio Público,NO,,NO,"Resolución mediante la cual se designa al ciudadano Jesús Omar Uzcátegui Gómez, como Director en la Dirección de Seguridad, adscrita al Despacho del Fiscal General de la República. VICE"
43325,Ordinaria,2026-02-27,5.26,DESIGNACION_VICEMINISTRO,Radina Isabel Castillo González,"Viceministra para la Formación, Educación Intercultural Bilingüe y el Saber Ancestral de los Pueblos Indígenas y se Nombra a la Ciudadana Isbelia Margarita Montiel Troya, Como Viceministra para el Vivir Bien de los Pueblos Indígenas, y a su Vez, Como Secretaria Ejecutiva de la Comisión Presidencial ...",,Presidencia de la República,NO,,NO,"Decreto Nº 5.260, mediante el cual se nombra a la ciudadana Radina Isabel Castillo González, como Viceministra para la Formación, Educación Intercultural Bilingüe y el Saber Ancestral de los Pueblos Indígenas y se nombra a la ciudadana Isbelia Margarita Montiel Troya, como Viceministra para el Vivir Bien de los Pueblos Indígenas, y a su vez, como Secretaria Ejecutiva de la Comisión Presidencial “MISIÓN GUAICAIPURO”, en condición de Encargada, del Ministerio del Poder Popular para los Pueblos Ind"
43325,Ordinaria,2026-02-27,5.261,DESIGNACION_PRESIDENTE_ENTE,María Giulia Vizzarri Verratti,"Presidenta de la Compañía Anónima Química Biotecnología al Servicio Social Quimbiotec, C.A",,Presidencia de la República,NO,,NO,"Decreto Nº 5.261, mediante el cual se nombra a la ciudadana María Giulia Vizzarri Verratti, como Presidenta de la Compañía Anónima Química Biotecnología al Servicio Social QUIMBIOTEC, C.A., ente adscrito al Ministerio del Poder Popular para la Salud."
43325,Ordinaria,2026-02-27,,DESIGNACION_DIRECTOR,Nadia Giovanna Mignogna Toro,Directora Ejecutiva,Instituto Nacional de Turismo (INATUR),Ministerio del Poder Popular para el Turismo,NO,,NO,"Resolución mediante la cual se designa a la ciudadana Nadia Giovanna Mignogna Toro, como Directora Ejecutiva, en calidad de Encargada, del Instituto Nacional de Turismo (INATUR), ente adscrito al Ministerio del Poder Popular para el Turismo."
43325,Ordinaria,2026-02-27,,CONVOCATORIA,,,,Ministerio del Poder Popular para el Proceso Social de Trabajo,NO,,NO,"Resolución mediante la cual se convoca de conformidad con lo establecido en los numerales 1 y 3 del artículo 500 de la Ley Orgánica del Trabajo, los Trabajadores y las Trabajadoras, formalmente a los representantes de las entidades de trabajo: “CÁMARA NACIONAL MEDICAMENTOS GENÉRICOS Y AFINES (CANAMEGA); CÁMARA DE LA INDUSTRIA FARMACÉUTICA (CIFAR); CÁMARA VENEZOLANA DEL MEDICAMENTO (CAVEME); VICENTI LABORATORIOS C.A.; LABORATORIO VALMOR C.A.; LABORATORIO PLUSANDEX; LABORATORIO GRUPO LETI; LABORAT"
43325,Ordinaria,2026-02-27,,DESIGNACION_GERENTE,Eliezer Obeth Hernández Pérez,Gerente Regional,Instituto Nacional de Prevención,INPSASEL,NO,,NO,"Providencia mediante la cual se designa al ciudadano Eliezer Obeth Hernández Pérez, como Gerente Regional, adscrito a la GERESAT COJEDES, del Instituto Nacional de Prevención, Salud y Seguridad Laborales (INPSASEL). Tesorería de Seguridad Social"
43325,Ordinaria,2026-02-27,,DESIGNACION_GERENTE,Yoraima Yericlet Díaz León,"Gerente General de la Gerencia de Registro, Afiliación y Recaudación",,INPSASEL,NO,,NO,"Providencia mediante la cual se designa a la ciudadana Yoraima Yericlet Díaz León, como Gerente General de la Gerencia de Registro, Afiliación y Recaudación, en calidad de Encargada, de la Tesorería de Seguridad Social."
43325,Ordinaria,2026-02-27,,DESIGNACION_DIRECTOR_GENERAL,Bleyth Jeffrey Ugueto Mata,Director General (E) de la Oficina de Tecnologías de la Información y la Comunicación,,Ministerio del Poder Popular para el Ecosocialismo,NO,,NO,"Resolución mediante la cual se designa al ciudadano Bleyth Jeffrey Ugueto Mata, como Director General (E) de la Oficina de Tecnologías de la Información y la Comunicación, del Ministerio del Poder Popular para el Ecosocialismo."
43325,Ordinaria,2026-02-27,,DELEGACION_FUNCIONES,Johannyl Rodríguez Rivero,"Se Delega en el Ciudadano Johannyl Rodríguez Rivero, Director General del Despacho, las Atribuciones y Firma de los Actos y Documentos que en Ella se Indican",,Ministerio del Poder Popular para el Ecosocialismo,NO,,NO,"Resolución mediante la cual se delega en el ciudadano Johannyl Rodríguez Rivero, Director General del Despacho, las atribuciones y firma de los actos y documentos que en ella se indican."
43325,Ordinaria,2026-02-27,,DESIGNACION_DIRECTOR_GENERAL,Simón Elías Arrechider Moreno,Director General de la Oficina de Coordinación Territorial,,Ministerio del Poder Popular para el Ecosocialismo,NO,,NO,"Resolución mediante la cual se designa al ciudadano Simón Elías Arrechider Moreno, como Director General de la Oficina de Coordinación Territorial, del Ministerio del Poder Popular para el Ecosocialismo."
43325,Ordinaria,2026-02-27,,DESIGNACION_DIRECTOR_GENERAL,Rubén Rafael Trujillo Reyes,Director General de la Oficina de Gestión Administrativa,,Ministerio del Poder Popular para la Comunicación e Información,NO,,NO,"Resolución mediante la cual se designa al ciudadano Rubén Rafael Trujillo Reyes, como Director General de la Oficina de Gestión Administrativa, en calidad de Encargado, y como Cuentadante, responsable de los Fondos en Avance y Anticipos que le sean grados a la Unidad Central, del Ministerio del Poder Popular para la Comunicación e Información."
43325,Ordinaria,2026-02-27,,DESIGNACION_DIRECTOR,Adrián Gilberto Meneses Ulpino,Director de Compras y Servicios,,Ministerio del Poder Popular para la Comunicación e Información,NO,,NO,"Resolución mediante la cual se designa al ciudadano Adrián Gilberto Meneses Ulpino, como Director de Compras y Servicios, en calidad de Encargado, adscrito a la Dirección General de la Oficina de Gestión Administrativa, del Ministerio del Poder Popular para la Comunicación e Información."
43325,Ordinaria,2026-02-27,,DESIGNACION_AUDITOR,Danny Leonardo García Clemente,Auditor Interno,,Ministerio del Poder Popular para la Comunicación e Información,NO,,NO,"Resolución mediante la cual se designa al ciudadano Danny Leonardo García Clemente, como Auditor Interno, en calidad de Encargado, del Ministerio del Poder Popular para la Comunicación e Información."
43325,Ordinaria,2026-02-27,,DESIGNACION_DIRECTOR_GENERAL,Dimas Raúl Nicolás Cazal Acosta,"Director General del Servicio Autónomo Imprenta Nacional y Gaceta Oficial (SAINGO), Órgano Desconcentrado Adscrito al Ministerio del Poder Popular para la Comunicación e Información",Servicio Autónomo Imprenta Nacional y Gaceta Oficial (SAINGO),Ministerio del Poder Popular para la Comunicación e Información,NO,,NO,"Resolución mediante la cual se designa al ciudadano Dimas Raúl Nicolás Cazal Acosta, como Director General del Servicio Autónomo Imprenta Nacional y Gaceta Oficial (SAINGO), Órgano Desconcentrado adscrito al Ministerio del Poder Popular para la Comunicación e Información."
43325,Ordinaria,2026-02-27,,DESIGNACION_PRESIDENTE_ENTE,Vladimir Sosa Sarabia,Presidente de la Fundación Villa del Cine,Fundación Villa del Cine,Ministerio del Poder Popular para la Comunicación e Información,NO,,NO,"Resolución mediante la cual se designa al ciudadano Vladimir Sosa Sarabia, como Presidente de la Fundación Villa del Cine, ente adscrito al Ministerio del Poder Popular para la Comunicación e Información."
43325,Ordinaria,2026-02-27,,ESTRUCTURA_PRESUPUESTARIA,Vladimir Sosa Sarabia,Presidente de la Fundación Distribuidora Nacional del Cine Amazonia Films,Fundación Distribuidora Nacional del Cine Amazonia Films,Ministerio del Poder Popular para la Comunicación e Información,NO,,NO,"Resolución mediante la cual se designa al ciudadano Vladimir Sosa Sarabia, como Presidente de la Fundación Distribuidora Nacional del Cine Amazonia Films, ente adscrito al Ministerio del Poder Popular para la Comunicación e Información. MINISTERIO DEL PODER POPULAR PARA LA ALIMENTACIÓN PDVAL Decisión mediante la cual se aprueba la Estructura para la Ejecución Financiera del Presupuesto de Gastos de la PRODUCTORA Y DISTRIBUIDORA VENEZOLANA DE ALIMENTOS, S.A. (PDVAL) para el Ejercicio Fiscal 2026,"
43325,Ordinaria,2026-02-27,,JUBILACION,María Alejandra Salinas Morillo,,,CUSPAL,NO,,NO,"Providencia mediante la cual se otorga el beneficio de Jubilación Especial, a la ciudadana María Alejandra Salinas Morillo."
43325,Ordinaria,2026-02-27,,DESIGNACION_DIRECTOR,Yuleidy Coromoto Pérez Vegas,Directora del Despacho del Fiscal General de la República,,Ministerio Público,NO,,NO,"Resolución mediante la cual se designa a la ciudadana Yuleidy Coromoto Pérez Vegas, como Directora del Despacho del Fiscal General de la República."
43325,Ordinaria,2026-02-27,,DESIGNACION_DIRECTOR,Desirée Sevelina Cabrera Rodríguez,Directora de Recursos Humanos,,Ministerio Público,NO,,NO,"Resolución mediante la cual se designa a la ciudadana Desirée Sevelina Cabrera Rodríguez, como Directora de Recursos Humanos."
6954,Extraordinaria,2026-01-03,5.2,ESTADO_DE_EXCEPCION,,,,Presidencia de la República,NO,,NO,"Decreto N° 5.200, mediante el cual se declara el Estado de Conmoción Exterior en todo el Territorio Nacional."
6955,Extraordinaria,2026-01-05,5.201,DESIGNACION_VICEPRESIDENTE_SECTORIAL,Calixto José Ortega Sánchez,Vicepresidente Sectorial de Economía,,Presidencia de la República,NO,,NO,"Decreto N° 5.201, mediante el cual se nombra al ciudadano Calixto José Ortega Sánchez, como Vicepresidente Sectorial de Economía."
6956,Extraordinaria,2026-01-05,5.202,DESIGNACION_COMANDANTE,Gustavo Enrique González López,Comandante de la Guardia de Honor Presidencial,,Presidencia de la República,SI,General en Jefe,SI,"Decreto N° 5.202, mediante el cual se nombra al ciudadano General en Jefe Gustavo Enrique González López, como Comandante de la Guardia de Honor Presidencial."
6957,Extraordinaria,2026-01-06,5.203,DESIGNACION_DIRECTOR_GENERAL,Gustavo Enrique González López,Director General de la Dirección General de Contrainteligencia Militar (DGCIM),,Presidencia de la República,SI,General en Jefe,NO,"Decreto N° 5.203, mediante el cual se nombra al ciudadano General en Jefe Gustavo Enrique González López, como Director General de la Dirección General de Contrainteligencia Militar (DGCIM)."
6959,Extraordinaria,2026-01-06,5.205,DESIGNACION_VICEMINISTRO,Vianney Miguel Rojas García,Viceministro del Servicio Eléctrico,,Presidencia de la República,NO,,NO,"Artículo 1°. Nombro al ciudadano VIANNEY MIGUEL ROJAS GARCÍA, titular de la cédula de identidad N° V-10.948.637, como VICEMINISTRO DEL SERVICIO ELÉCTRICO, del Ministerio del Poder Popular para la Energía Eléctrica, con las competencias inherentes al referido cargo, de conformidad con el ordenamiento jurídico vigente. 2 GACETA OFICIAL DE LA REPÚBLICA BOLIVARIANA DE VE"
6959,Extraordinaria,2026-01-06,5.205,DESIGNACION_VICEMINISTRO,Carlos Alfredo González,Viceministro para el Desarrollo del Sector y la Industria Eléctrica,,Presidencia de la República,NO,,NO,"Artículo 3°. Nombro al ciudadano CARLOS ALFREDO GONZÁLEZ, titular de la cédula de identidad N° V-18.560.909, como VICEMINISTRO PARA EL DESARROLLO DEL SECTOR Y LA INDUSTRIA ELÉCTRICA, del Ministerio del Poder Popular para la Energía Eléctrica, con las competencias inherentes al referido cargo, de conformidad con el ordenamiento jurídico vigente. Artículo 4°. El presente Decreto entrará en vigenc"
6959,Extraordinaria,2026-01-06,,DESIGNACION_VICEMINISTRO,Tania Elizabeth Masea Linares,Viceministra de Fuentes Alternas y Participación Popular,,Ministerio del Poder Popular para la Energía Eléctrica,NO,,NO,"Artículo 2°. Nombro a la ciudadana TANIA ELIZABETH MASEA LINARES, titular de la cédula de identidad N° V-9.671.491, como VICEMINISTRA DE FUENTES ALTERNAS Y PARTICIPACIÓN POPULAR, del Ministerio del Poder Popular para la Energía Eléctrica, con las competencias inherentes al referido cargo, de conformidad con el ordenamiento jurídico vigente. 6.959 Extraordinario GACETA OFICIAL DE LA REPÚBLIC"
6960,Extraordinaria,2026-01-06,5.206,DUELO_NACIONAL,,,,Presidencia de la República,NO,,NO,"Decreto N° 5.206, mediante el cual se declaran siete (7) días de duelo nacional, a partir del 6 de enero de 2026 a las 18:00 horas hasta el 13 de enero de 2026 a las 18:00 horas, en honor a los héroes y mártires de los hechos del 3 de enero de 2026."
